value,source_id,notes_ids,iso3,Country__ESTANDAR,Years__ESTANDAR
13.81,6547,,AIA,Anguilla,1950
13.68,6547,,AIA,Anguilla,1951
13.36,6547,,AIA,Anguilla,1952
12.98,6547,,AIA,Anguilla,1953
12.56,6547,,AIA,Anguilla,1954
12.16,6547,,AIA,Anguilla,1955
12.13,6547,,AIA,Anguilla,1956
12.23,6547,,AIA,Anguilla,1957
12.49,6547,,AIA,Anguilla,1958
12.88,6547,,AIA,Anguilla,1959
14.34,6547,,AIA,Anguilla,1960
13.38,6547,,AIA,Anguilla,1961
13.06,6547,,AIA,Anguilla,1962
12.68,6547,,AIA,Anguilla,1963
12.33,6547,,AIA,Anguilla,1964
11.92,6547,,AIA,Anguilla,1965
11.6,6547,,AIA,Anguilla,1966
11.29,6547,,AIA,Anguilla,1967
10.99,6547,,AIA,Anguilla,1968
10.68,6547,,AIA,Anguilla,1969
10.5,6547,,AIA,Anguilla,1970
10.36,6547,,AIA,Anguilla,1971
10.22,6547,,AIA,Anguilla,1972
10.2,6547,,AIA,Anguilla,1973
10.21,6547,,AIA,Anguilla,1974
10.03,6547,,AIA,Anguilla,1975
9.9,6547,,AIA,Anguilla,1976
9.8,6547,,AIA,Anguilla,1977
9.73,6547,,AIA,Anguilla,1978
9.72,6547,,AIA,Anguilla,1979
9.73,6547,,AIA,Anguilla,1980
9.82,6547,,AIA,Anguilla,1981
9.92,6547,,AIA,Anguilla,1982
10.04,6547,,AIA,Anguilla,1983
10.23,6547,,AIA,Anguilla,1984
9.99,6547,,AIA,Anguilla,1985
9.68,6547,,AIA,Anguilla,1986
9.38,6547,,AIA,Anguilla,1987
9.09,6547,,AIA,Anguilla,1988
8.88,6547,,AIA,Anguilla,1989
8.55,6547,,AIA,Anguilla,1990
8.18,6547,,AIA,Anguilla,1991
7.84,6547,,AIA,Anguilla,1992
7.52,6547,,AIA,Anguilla,1993
7.26,6547,,AIA,Anguilla,1994
7.0,6547,,AIA,Anguilla,1995
6.79,6547,,AIA,Anguilla,1996
6.57,6547,,AIA,Anguilla,1997
6.32,6547,,AIA,Anguilla,1998
6.14,6547,,AIA,Anguilla,1999
5.98,6547,,AIA,Anguilla,2000
5.87,6547,,AIA,Anguilla,2001
5.7,6547,,AIA,Anguilla,2002
5.64,6547,,AIA,Anguilla,2003
5.61,6547,,AIA,Anguilla,2004
5.59,6547,,AIA,Anguilla,2005
5.55,6547,,AIA,Anguilla,2006
5.46,6547,,AIA,Anguilla,2007
5.39,6547,,AIA,Anguilla,2008
5.32,6547,,AIA,Anguilla,2009
5.24,6547,,AIA,Anguilla,2010
5.23,6547,,AIA,Anguilla,2011
5.37,6547,,AIA,Anguilla,2012
5.58,6547,,AIA,Anguilla,2013
5.67,6547,,AIA,Anguilla,2014
5.65,6547,,AIA,Anguilla,2015
5.82,6547,,AIA,Anguilla,2016
6.24,6547,,AIA,Anguilla,2017
6.12,6547,,AIA,Anguilla,2018
6.27,6547,,AIA,Anguilla,2019
6.4,6547,,AIA,Anguilla,2020
6.78,6547,,AIA,Anguilla,2021
6.47,6547,,AIA,Anguilla,2022
6.6,6547,,AIA,Anguilla,2023
6.74,6547,,AIA,Anguilla,2024
6.9,6547,,AIA,Anguilla,2025
7.06,6547,,AIA,Anguilla,2026
7.23,6547,,AIA,Anguilla,2027
7.41,6547,,AIA,Anguilla,2028
7.6,6547,,AIA,Anguilla,2029
7.79,6547,,AIA,Anguilla,2030
7.99,6547,,AIA,Anguilla,2031
8.2,6547,,AIA,Anguilla,2032
8.42,6547,,AIA,Anguilla,2033
8.64,6547,,AIA,Anguilla,2034
8.87,6547,,AIA,Anguilla,2035
9.11,6547,,AIA,Anguilla,2036
9.34,6547,,AIA,Anguilla,2037
9.59,6547,,AIA,Anguilla,2038
9.83,6547,,AIA,Anguilla,2039
10.08,6547,,AIA,Anguilla,2040
10.33,6547,,AIA,Anguilla,2041
10.57,6547,,AIA,Anguilla,2042
10.82,6547,,AIA,Anguilla,2043
11.07,6547,,AIA,Anguilla,2044
11.31,6547,,AIA,Anguilla,2045
11.56,6547,,AIA,Anguilla,2046
11.81,6547,,AIA,Anguilla,2047
12.06,6547,,AIA,Anguilla,2048
12.32,6547,,AIA,Anguilla,2049
12.57,6547,,AIA,Anguilla,2050
12.8,6547,,AIA,Anguilla,2051
13.06,6547,,AIA,Anguilla,2052
13.3,6547,,AIA,Anguilla,2053
13.56,6547,,AIA,Anguilla,2054
13.81,6547,,AIA,Anguilla,2055
14.06,6547,,AIA,Anguilla,2056
14.31,6547,,AIA,Anguilla,2057
14.58,6547,,AIA,Anguilla,2058
14.83,6547,,AIA,Anguilla,2059
15.09,6547,,AIA,Anguilla,2060
15.35,6547,,AIA,Anguilla,2061
15.61,6547,,AIA,Anguilla,2062
15.87,6547,,AIA,Anguilla,2063
16.13,6547,,AIA,Anguilla,2064
16.39,6547,,AIA,Anguilla,2065
16.65,6547,,AIA,Anguilla,2066
16.91,6547,,AIA,Anguilla,2067
17.15,6547,,AIA,Anguilla,2068
17.38,6547,,AIA,Anguilla,2069
17.6,6547,,AIA,Anguilla,2070
17.81,6547,,AIA,Anguilla,2071
17.99,6547,,AIA,Anguilla,2072
18.13,6547,,AIA,Anguilla,2073
18.26,6547,,AIA,Anguilla,2074
18.35,6547,,AIA,Anguilla,2075
18.41,6547,,AIA,Anguilla,2076
18.43,6547,,AIA,Anguilla,2077
18.4,6547,,AIA,Anguilla,2078
18.34,6547,,AIA,Anguilla,2079
18.24,6547,,AIA,Anguilla,2080
18.12,6547,,AIA,Anguilla,2081
17.95,6547,,AIA,Anguilla,2082
17.75,6547,,AIA,Anguilla,2083
17.55,6547,,AIA,Anguilla,2084
17.32,6547,,AIA,Anguilla,2085
17.1,6547,,AIA,Anguilla,2086
16.87,6547,,AIA,Anguilla,2087
16.65,6547,,AIA,Anguilla,2088
16.46,6547,,AIA,Anguilla,2089
16.3,6547,,AIA,Anguilla,2090
16.15,6547,,AIA,Anguilla,2091
16.04,6547,,AIA,Anguilla,2092
15.96,6547,,AIA,Anguilla,2093
15.91,6547,,AIA,Anguilla,2094
15.89,6547,,AIA,Anguilla,2095
15.9,6547,,AIA,Anguilla,2096
15.94,6547,,AIA,Anguilla,2097
16.0,6547,,AIA,Anguilla,2098
16.06,6547,,AIA,Anguilla,2099
16.16,6547,,AIA,Anguilla,2100
12.08,6547,,ATG,Antigua and Barbuda,1950
11.68,6547,,ATG,Antigua and Barbuda,1951
11.33,6547,,ATG,Antigua and Barbuda,1952
11.01,6547,,ATG,Antigua and Barbuda,1953
10.72,6547,,ATG,Antigua and Barbuda,1954
10.44,6547,,ATG,Antigua and Barbuda,1955
10.18,6547,,ATG,Antigua and Barbuda,1956
9.93,6547,,ATG,Antigua and Barbuda,1957
9.67,6547,,ATG,Antigua and Barbuda,1958
9.4,6547,,ATG,Antigua and Barbuda,1959
9.15,6547,,ATG,Antigua and Barbuda,1960
8.86,6547,,ATG,Antigua and Barbuda,1961
8.6,6547,,ATG,Antigua and Barbuda,1962
8.33,6547,,ATG,Antigua and Barbuda,1963
8.03,6547,,ATG,Antigua and Barbuda,1964
7.67,6547,,ATG,Antigua and Barbuda,1965
7.31,6547,,ATG,Antigua and Barbuda,1966
6.98,6547,,ATG,Antigua and Barbuda,1967
6.67,6547,,ATG,Antigua and Barbuda,1968
6.41,6547,,ATG,Antigua and Barbuda,1969
6.21,6547,,ATG,Antigua and Barbuda,1970
6.13,6547,,ATG,Antigua and Barbuda,1971
6.12,6547,,ATG,Antigua and Barbuda,1972
6.13,6547,,ATG,Antigua and Barbuda,1973
6.16,6547,,ATG,Antigua and Barbuda,1974
6.21,6547,,ATG,Antigua and Barbuda,1975
6.27,6547,,ATG,Antigua and Barbuda,1976
6.31,6547,,ATG,Antigua and Barbuda,1977
6.32,6547,,ATG,Antigua and Barbuda,1978
6.37,6547,,ATG,Antigua and Barbuda,1979
6.4,6547,,ATG,Antigua and Barbuda,1980
6.47,6547,,ATG,Antigua and Barbuda,1981
6.56,6547,,ATG,Antigua and Barbuda,1982
6.67,6547,,ATG,Antigua and Barbuda,1983
6.81,6547,,ATG,Antigua and Barbuda,1984
6.93,6547,,ATG,Antigua and Barbuda,1985
7.04,6547,,ATG,Antigua and Barbuda,1986
7.18,6547,,ATG,Antigua and Barbuda,1987
7.32,6547,,ATG,Antigua and Barbuda,1988
7.5,6547,,ATG,Antigua and Barbuda,1989
7.6,6547,,ATG,Antigua and Barbuda,1990
7.62,6547,,ATG,Antigua and Barbuda,1991
7.64,6547,,ATG,Antigua and Barbuda,1992
7.56,6547,,ATG,Antigua and Barbuda,1993
7.41,6547,,ATG,Antigua and Barbuda,1994
7.25,6547,,ATG,Antigua and Barbuda,1995
7.04,6547,,ATG,Antigua and Barbuda,1996
6.84,6547,,ATG,Antigua and Barbuda,1997
6.64,6547,,ATG,Antigua and Barbuda,1998
6.45,6547,,ATG,Antigua and Barbuda,1999
6.25,6547,,ATG,Antigua and Barbuda,2000
6.15,6547,,ATG,Antigua and Barbuda,2001
6.16,6547,,ATG,Antigua and Barbuda,2002
6.26,6547,,ATG,Antigua and Barbuda,2003
6.33,6547,,ATG,Antigua and Barbuda,2004
6.34,6547,,ATG,Antigua and Barbuda,2005
6.26,6547,,ATG,Antigua and Barbuda,2006
6.16,6547,,ATG,Antigua and Barbuda,2007
6.01,6547,,ATG,Antigua and Barbuda,2008
5.89,6547,,ATG,Antigua and Barbuda,2009
5.77,6547,,ATG,Antigua and Barbuda,2010
5.66,6547,,ATG,Antigua and Barbuda,2011
5.69,6547,,ATG,Antigua and Barbuda,2012
5.79,6547,,ATG,Antigua and Barbuda,2013
5.95,6547,,ATG,Antigua and Barbuda,2014
6.07,6547,,ATG,Antigua and Barbuda,2015
6.14,6547,,ATG,Antigua and Barbuda,2016
6.23,6547,,ATG,Antigua and Barbuda,2017
6.31,6547,,ATG,Antigua and Barbuda,2018
6.45,6547,,ATG,Antigua and Barbuda,2019
6.61,6547,,ATG,Antigua and Barbuda,2020
6.81,6547,,ATG,Antigua and Barbuda,2021
6.77,6547,,ATG,Antigua and Barbuda,2022
6.89,6547,,ATG,Antigua and Barbuda,2023
7.03,6547,,ATG,Antigua and Barbuda,2024
7.13,6547,,ATG,Antigua and Barbuda,2025
7.24,6547,,ATG,Antigua and Barbuda,2026
7.35,6547,,ATG,Antigua and Barbuda,2027
7.48,6547,,ATG,Antigua and Barbuda,2028
7.62,6547,,ATG,Antigua and Barbuda,2029
7.76,6547,,ATG,Antigua and Barbuda,2030
7.91,6547,,ATG,Antigua and Barbuda,2031
8.07,6547,,ATG,Antigua and Barbuda,2032
8.24,6547,,ATG,Antigua and Barbuda,2033
8.41,6547,,ATG,Antigua and Barbuda,2034
8.59,6547,,ATG,Antigua and Barbuda,2035
8.77,6547,,ATG,Antigua and Barbuda,2036
8.96,6547,,ATG,Antigua and Barbuda,2037
9.15,6547,,ATG,Antigua and Barbuda,2038
9.35,6547,,ATG,Antigua and Barbuda,2039
9.54,6547,,ATG,Antigua and Barbuda,2040
9.75,6547,,ATG,Antigua and Barbuda,2041
9.96,6547,,ATG,Antigua and Barbuda,2042
10.17,6547,,ATG,Antigua and Barbuda,2043
10.38,6547,,ATG,Antigua and Barbuda,2044
10.58,6547,,ATG,Antigua and Barbuda,2045
10.79,6547,,ATG,Antigua and Barbuda,2046
10.99,6547,,ATG,Antigua and Barbuda,2047
11.19,6547,,ATG,Antigua and Barbuda,2048
11.39,6547,,ATG,Antigua and Barbuda,2049
11.58,6547,,ATG,Antigua and Barbuda,2050
11.75,6547,,ATG,Antigua and Barbuda,2051
11.92,6547,,ATG,Antigua and Barbuda,2052
12.09,6547,,ATG,Antigua and Barbuda,2053
12.24,6547,,ATG,Antigua and Barbuda,2054
12.38,6547,,ATG,Antigua and Barbuda,2055
12.52,6547,,ATG,Antigua and Barbuda,2056
12.64,6547,,ATG,Antigua and Barbuda,2057
12.75,6547,,ATG,Antigua and Barbuda,2058
12.85,6547,,ATG,Antigua and Barbuda,2059
12.95,6547,,ATG,Antigua and Barbuda,2060
13.06,6547,,ATG,Antigua and Barbuda,2061
13.14,6547,,ATG,Antigua and Barbuda,2062
13.22,6547,,ATG,Antigua and Barbuda,2063
13.3,6547,,ATG,Antigua and Barbuda,2064
13.39,6547,,ATG,Antigua and Barbuda,2065
13.46,6547,,ATG,Antigua and Barbuda,2066
13.54,6547,,ATG,Antigua and Barbuda,2067
13.63,6547,,ATG,Antigua and Barbuda,2068
13.71,6547,,ATG,Antigua and Barbuda,2069
13.82,6547,,ATG,Antigua and Barbuda,2070
13.91,6547,,ATG,Antigua and Barbuda,2071
14.02,6547,,ATG,Antigua and Barbuda,2072
14.13,6547,,ATG,Antigua and Barbuda,2073
14.24,6547,,ATG,Antigua and Barbuda,2074
14.37,6547,,ATG,Antigua and Barbuda,2075
14.49,6547,,ATG,Antigua and Barbuda,2076
14.6,6547,,ATG,Antigua and Barbuda,2077
14.72,6547,,ATG,Antigua and Barbuda,2078
14.85,6547,,ATG,Antigua and Barbuda,2079
14.96,6547,,ATG,Antigua and Barbuda,2080
15.06,6547,,ATG,Antigua and Barbuda,2081
15.16,6547,,ATG,Antigua and Barbuda,2082
15.25,6547,,ATG,Antigua and Barbuda,2083
15.32,6547,,ATG,Antigua and Barbuda,2084
15.38,6547,,ATG,Antigua and Barbuda,2085
15.42,6547,,ATG,Antigua and Barbuda,2086
15.47,6547,,ATG,Antigua and Barbuda,2087
15.51,6547,,ATG,Antigua and Barbuda,2088
15.54,6547,,ATG,Antigua and Barbuda,2089
15.55,6547,,ATG,Antigua and Barbuda,2090
15.56,6547,,ATG,Antigua and Barbuda,2091
15.57,6547,,ATG,Antigua and Barbuda,2092
15.57,6547,,ATG,Antigua and Barbuda,2093
15.53,6547,,ATG,Antigua and Barbuda,2094
15.5,6547,,ATG,Antigua and Barbuda,2095
15.45,6547,,ATG,Antigua and Barbuda,2096
15.4,6547,,ATG,Antigua and Barbuda,2097
15.35,6547,,ATG,Antigua and Barbuda,2098
15.3,6547,,ATG,Antigua and Barbuda,2099
15.25,6547,,ATG,Antigua and Barbuda,2100
9.8,6547,,ARG,Argentina,1950
9.49,6547,,ARG,Argentina,1951
9.04,6547,,ARG,Argentina,1952
9.06,6547,,ARG,Argentina,1953
8.8,6547,,ARG,Argentina,1954
9.13,6547,,ARG,Argentina,1955
8.65,6547,,ARG,Argentina,1956
9.0,6547,,ARG,Argentina,1957
8.41,6547,,ARG,Argentina,1958
8.63,6547,,ARG,Argentina,1959
8.65,6547,,ARG,Argentina,1960
8.52,6547,,ARG,Argentina,1961
8.71,6547,,ARG,Argentina,1962
8.7,6547,,ARG,Argentina,1963
8.89,6547,,ARG,Argentina,1964
8.83,6547,,ARG,Argentina,1965
8.78,6547,,ARG,Argentina,1966
8.9,6547,,ARG,Argentina,1967
9.2,6547,,ARG,Argentina,1968
9.45,6547,,ARG,Argentina,1969
9.15,6547,,ARG,Argentina,1970
9.35,6547,,ARG,Argentina,1971
9.3,6547,,ARG,Argentina,1972
9.31,6547,,ARG,Argentina,1973
9.25,6547,,ARG,Argentina,1974
9.1,6547,,ARG,Argentina,1975
9.17,6547,,ARG,Argentina,1976
8.94,6547,,ARG,Argentina,1977
8.86,6547,,ARG,Argentina,1978
8.8,6547,,ARG,Argentina,1979
8.88,6547,,ARG,Argentina,1980
8.7,6547,,ARG,Argentina,1981
8.84,6547,,ARG,Argentina,1982
8.77,6547,,ARG,Argentina,1983
8.81,6547,,ARG,Argentina,1984
8.41,6547,,ARG,Argentina,1985
8.22,6547,,ARG,Argentina,1986
8.04,6547,,ARG,Argentina,1987
7.88,6547,,ARG,Argentina,1988
7.73,6547,,ARG,Argentina,1989
7.83,6547,,ARG,Argentina,1990
7.62,6547,,ARG,Argentina,1991
7.68,6547,,ARG,Argentina,1992
7.69,6547,,ARG,Argentina,1993
7.49,6547,,ARG,Argentina,1994
7.56,6547,,ARG,Argentina,1995
7.52,6547,,ARG,Argentina,1996
7.41,6547,,ARG,Argentina,1997
7.61,6547,,ARG,Argentina,1998
7.58,6547,,ARG,Argentina,1999
7.57,6547,,ARG,Argentina,2000
7.5,6547,,ARG,Argentina,2001
7.53,6547,,ARG,Argentina,2002
7.74,6547,,ARG,Argentina,2003
7.53,6547,,ARG,Argentina,2004
7.39,6547,,ARG,Argentina,2005
7.44,6547,,ARG,Argentina,2006
7.9,6547,,ARG,Argentina,2007
7.52,6547,,ARG,Argentina,2008
7.48,6547,,ARG,Argentina,2009
7.62,6547,,ARG,Argentina,2010
7.42,6547,,ARG,Argentina,2011
7.72,6547,,ARG,Argentina,2012
7.78,6547,,ARG,Argentina,2013
7.55,6547,,ARG,Argentina,2014
7.45,6547,,ARG,Argentina,2015
7.86,6547,,ARG,Argentina,2016
7.68,6547,,ARG,Argentina,2017
7.58,6547,,ARG,Argentina,2018
7.68,6547,,ARG,Argentina,2019
8.45,6547,,ARG,Argentina,2020
9.72,6547,,ARG,Argentina,2021
8.8,6547,,ARG,Argentina,2022
7.67,6547,,ARG,Argentina,2023
7.73,6547,,ARG,Argentina,2024
7.79,6547,,ARG,Argentina,2025
7.86,6547,,ARG,Argentina,2026
7.92,6547,,ARG,Argentina,2027
7.99,6547,,ARG,Argentina,2028
8.05,6547,,ARG,Argentina,2029
8.13,6547,,ARG,Argentina,2030
8.19,6547,,ARG,Argentina,2031
8.26,6547,,ARG,Argentina,2032
8.32,6547,,ARG,Argentina,2033
8.39,6547,,ARG,Argentina,2034
8.46,6547,,ARG,Argentina,2035
8.53,6547,,ARG,Argentina,2036
8.61,6547,,ARG,Argentina,2037
8.67,6547,,ARG,Argentina,2038
8.74,6547,,ARG,Argentina,2039
8.81,6547,,ARG,Argentina,2040
8.88,6547,,ARG,Argentina,2041
8.95,6547,,ARG,Argentina,2042
9.03,6547,,ARG,Argentina,2043
9.1,6547,,ARG,Argentina,2044
9.18,6547,,ARG,Argentina,2045
9.26,6547,,ARG,Argentina,2046
9.33,6547,,ARG,Argentina,2047
9.41,6547,,ARG,Argentina,2048
9.49,6547,,ARG,Argentina,2049
9.59,6547,,ARG,Argentina,2050
9.68,6547,,ARG,Argentina,2051
9.79,6547,,ARG,Argentina,2052
9.9,6547,,ARG,Argentina,2053
10.0,6547,,ARG,Argentina,2054
10.12,6547,,ARG,Argentina,2055
10.24,6547,,ARG,Argentina,2056
10.36,6547,,ARG,Argentina,2057
10.49,6547,,ARG,Argentina,2058
10.63,6547,,ARG,Argentina,2059
10.78,6547,,ARG,Argentina,2060
10.93,6547,,ARG,Argentina,2061
11.07,6547,,ARG,Argentina,2062
11.23,6547,,ARG,Argentina,2063
11.38,6547,,ARG,Argentina,2064
11.52,6547,,ARG,Argentina,2065
11.67,6547,,ARG,Argentina,2066
11.82,6547,,ARG,Argentina,2067
11.98,6547,,ARG,Argentina,2068
12.13,6547,,ARG,Argentina,2069
12.27,6547,,ARG,Argentina,2070
12.4,6547,,ARG,Argentina,2071
12.53,6547,,ARG,Argentina,2072
12.66,6547,,ARG,Argentina,2073
12.8,6547,,ARG,Argentina,2074
12.92,6547,,ARG,Argentina,2075
13.04,6547,,ARG,Argentina,2076
13.16,6547,,ARG,Argentina,2077
13.29,6547,,ARG,Argentina,2078
13.41,6547,,ARG,Argentina,2079
13.53,6547,,ARG,Argentina,2080
13.64,6547,,ARG,Argentina,2081
13.76,6547,,ARG,Argentina,2082
13.88,6547,,ARG,Argentina,2083
13.99,6547,,ARG,Argentina,2084
14.11,6547,,ARG,Argentina,2085
14.21,6547,,ARG,Argentina,2086
14.31,6547,,ARG,Argentina,2087
14.42,6547,,ARG,Argentina,2088
14.53,6547,,ARG,Argentina,2089
14.62,6547,,ARG,Argentina,2090
14.72,6547,,ARG,Argentina,2091
14.81,6547,,ARG,Argentina,2092
14.91,6547,,ARG,Argentina,2093
14.99,6547,,ARG,Argentina,2094
15.08,6547,,ARG,Argentina,2095
15.17,6547,,ARG,Argentina,2096
15.25,6547,,ARG,Argentina,2097
15.33,6547,,ARG,Argentina,2098
15.39,6547,,ARG,Argentina,2099
15.45,6547,,ARG,Argentina,2100
16.26,6547,,ABW,Aruba,1950
14.86,6547,,ABW,Aruba,1951
13.59,6547,,ABW,Aruba,1952
12.46,6547,,ABW,Aruba,1953
11.4,6547,,ABW,Aruba,1954
10.47,6547,,ABW,Aruba,1955
9.65,6547,,ABW,Aruba,1956
8.94,6547,,ABW,Aruba,1957
8.32,6547,,ABW,Aruba,1958
7.85,6547,,ABW,Aruba,1959
7.53,6547,,ABW,Aruba,1960
7.35,6547,,ABW,Aruba,1961
7.07,6547,,ABW,Aruba,1962
6.86,6547,,ABW,Aruba,1963
6.69,6547,,ABW,Aruba,1964
6.57,6547,,ABW,Aruba,1965
6.38,6547,,ABW,Aruba,1966
6.35,6547,,ABW,Aruba,1967
6.26,6547,,ABW,Aruba,1968
6.19,6547,,ABW,Aruba,1969
6.13,6547,,ABW,Aruba,1970
6.08,6547,,ABW,Aruba,1971
5.9,6547,,ABW,Aruba,1972
5.79,6547,,ABW,Aruba,1973
5.74,6547,,ABW,Aruba,1974
5.76,6547,,ABW,Aruba,1975
5.82,6547,,ABW,Aruba,1976
5.91,6547,,ABW,Aruba,1977
6.0,6547,,ABW,Aruba,1978
6.08,6547,,ABW,Aruba,1979
6.15,6547,,ABW,Aruba,1980
6.04,6547,,ABW,Aruba,1981
6.16,6547,,ABW,Aruba,1982
6.48,6547,,ABW,Aruba,1983
6.77,6547,,ABW,Aruba,1984
7.13,6547,,ABW,Aruba,1985
7.57,6547,,ABW,Aruba,1986
7.7,6547,,ABW,Aruba,1987
8.18,6547,,ABW,Aruba,1988
8.52,6547,,ABW,Aruba,1989
8.36,6547,,ABW,Aruba,1990
7.62,6547,,ABW,Aruba,1991
6.5,6547,,ABW,Aruba,1992
6.45,6547,,ABW,Aruba,1993
6.43,6547,,ABW,Aruba,1994
6.4,6547,,ABW,Aruba,1995
6.4,6547,,ABW,Aruba,1996
6.38,6547,,ABW,Aruba,1997
6.36,6547,,ABW,Aruba,1998
6.43,6547,,ABW,Aruba,1999
6.42,6547,,ABW,Aruba,2000
6.45,6547,,ABW,Aruba,2001
6.51,6547,,ABW,Aruba,2002
6.59,6547,,ABW,Aruba,2003
6.76,6547,,ABW,Aruba,2004
6.8,6547,,ABW,Aruba,2005
6.92,6547,,ABW,Aruba,2006
7.01,6547,,ABW,Aruba,2007
7.12,6547,,ABW,Aruba,2008
7.2,6547,,ABW,Aruba,2009
7.19,6547,,ABW,Aruba,2010
7.26,6547,,ABW,Aruba,2011
7.37,6547,,ABW,Aruba,2012
7.51,6547,,ABW,Aruba,2013
7.68,6547,,ABW,Aruba,2014
7.88,6547,,ABW,Aruba,2015
8.09,6547,,ABW,Aruba,2016
8.34,6547,,ABW,Aruba,2017
8.43,6547,,ABW,Aruba,2018
8.64,6547,,ABW,Aruba,2019
9.62,6547,,ABW,Aruba,2020
11.77,6547,,ABW,Aruba,2021
9.34,6547,,ABW,Aruba,2022
9.58,6547,,ABW,Aruba,2023
9.76,6547,,ABW,Aruba,2024
10.0,6547,,ABW,Aruba,2025
10.24,6547,,ABW,Aruba,2026
10.5,6547,,ABW,Aruba,2027
10.75,6547,,ABW,Aruba,2028
11.02,6547,,ABW,Aruba,2029
11.29,6547,,ABW,Aruba,2030
11.56,6547,,ABW,Aruba,2031
11.84,6547,,ABW,Aruba,2032
12.12,6547,,ABW,Aruba,2033
12.4,6547,,ABW,Aruba,2034
12.67,6547,,ABW,Aruba,2035
12.93,6547,,ABW,Aruba,2036
13.18,6547,,ABW,Aruba,2037
13.43,6547,,ABW,Aruba,2038
13.66,6547,,ABW,Aruba,2039
13.88,6547,,ABW,Aruba,2040
14.08,6547,,ABW,Aruba,2041
14.27,6547,,ABW,Aruba,2042
14.43,6547,,ABW,Aruba,2043
14.57,6547,,ABW,Aruba,2044
14.7,6547,,ABW,Aruba,2045
14.79,6547,,ABW,Aruba,2046
14.87,6547,,ABW,Aruba,2047
14.9,6547,,ABW,Aruba,2048
14.93,6547,,ABW,Aruba,2049
14.93,6547,,ABW,Aruba,2050
14.92,6547,,ABW,Aruba,2051
14.89,6547,,ABW,Aruba,2052
14.84,6547,,ABW,Aruba,2053
14.78,6547,,ABW,Aruba,2054
14.71,6547,,ABW,Aruba,2055
14.64,6547,,ABW,Aruba,2056
14.56,6547,,ABW,Aruba,2057
14.47,6547,,ABW,Aruba,2058
14.39,6547,,ABW,Aruba,2059
14.31,6547,,ABW,Aruba,2060
14.23,6547,,ABW,Aruba,2061
14.15,6547,,ABW,Aruba,2062
14.06,6547,,ABW,Aruba,2063
14.0,6547,,ABW,Aruba,2064
13.95,6547,,ABW,Aruba,2065
13.9,6547,,ABW,Aruba,2066
13.86,6547,,ABW,Aruba,2067
13.82,6547,,ABW,Aruba,2068
13.8,6547,,ABW,Aruba,2069
13.76,6547,,ABW,Aruba,2070
13.73,6547,,ABW,Aruba,2071
13.72,6547,,ABW,Aruba,2072
13.69,6547,,ABW,Aruba,2073
13.66,6547,,ABW,Aruba,2074
13.64,6547,,ABW,Aruba,2075
13.63,6547,,ABW,Aruba,2076
13.62,6547,,ABW,Aruba,2077
13.62,6547,,ABW,Aruba,2078
13.61,6547,,ABW,Aruba,2079
13.61,6547,,ABW,Aruba,2080
13.62,6547,,ABW,Aruba,2081
13.65,6547,,ABW,Aruba,2082
13.69,6547,,ABW,Aruba,2083
13.75,6547,,ABW,Aruba,2084
13.8,6547,,ABW,Aruba,2085
13.88,6547,,ABW,Aruba,2086
13.96,6547,,ABW,Aruba,2087
14.04,6547,,ABW,Aruba,2088
14.13,6547,,ABW,Aruba,2089
14.23,6547,,ABW,Aruba,2090
14.34,6547,,ABW,Aruba,2091
14.47,6547,,ABW,Aruba,2092
14.58,6547,,ABW,Aruba,2093
14.68,6547,,ABW,Aruba,2094
14.75,6547,,ABW,Aruba,2095
14.83,6547,,ABW,Aruba,2096
14.89,6547,,ABW,Aruba,2097
14.94,6547,,ABW,Aruba,2098
14.96,6547,,ABW,Aruba,2099
14.96,6547,,ABW,Aruba,2100
11.68,6547,,BHS,Bahamas,1950
11.33,6547,,BHS,Bahamas,1951
10.98,6547,,BHS,Bahamas,1952
10.66,6547,,BHS,Bahamas,1953
10.36,6547,,BHS,Bahamas,1954
10.07,6547,,BHS,Bahamas,1955
9.78,6547,,BHS,Bahamas,1956
9.49,6547,,BHS,Bahamas,1957
9.2,6547,,BHS,Bahamas,1958
8.95,6547,,BHS,Bahamas,1959
8.7,6547,,BHS,Bahamas,1960
8.46,6547,,BHS,Bahamas,1961
8.2,6547,,BHS,Bahamas,1962
7.97,6547,,BHS,Bahamas,1963
7.75,6547,,BHS,Bahamas,1964
7.53,6547,,BHS,Bahamas,1965
7.35,6547,,BHS,Bahamas,1966
7.12,6547,,BHS,Bahamas,1967
6.92,6547,,BHS,Bahamas,1968
6.73,6547,,BHS,Bahamas,1969
6.57,6547,,BHS,Bahamas,1970
6.42,6547,,BHS,Bahamas,1971
6.32,6547,,BHS,Bahamas,1972
6.18,6547,,BHS,Bahamas,1973
6.04,6547,,BHS,Bahamas,1974
5.86,6547,,BHS,Bahamas,1975
5.76,6547,,BHS,Bahamas,1976
5.72,6547,,BHS,Bahamas,1977
5.74,6547,,BHS,Bahamas,1978
5.78,6547,,BHS,Bahamas,1979
5.81,6547,,BHS,Bahamas,1980
5.8,6547,,BHS,Bahamas,1981
5.78,6547,,BHS,Bahamas,1982
5.76,6547,,BHS,Bahamas,1983
5.79,6547,,BHS,Bahamas,1984
5.86,6547,,BHS,Bahamas,1985
5.96,6547,,BHS,Bahamas,1986
6.05,6547,,BHS,Bahamas,1987
6.11,6547,,BHS,Bahamas,1988
