value,source_id,notes_ids,iso3,Country__ESTANDAR,Years__ESTANDAR
26.65,6547,,CRI,Costa Rica,1990
25.7,6547,,CRI,Costa Rica,1991
24.96,6547,,CRI,Costa Rica,1992
24.27,6547,,CRI,Costa Rica,1993
23.64,6547,,CRI,Costa Rica,1994
22.98,6547,,CRI,Costa Rica,1995
22.19,6547,,CRI,Costa Rica,1996
21.48,6547,,CRI,Costa Rica,1997
21.04,6547,,CRI,Costa Rica,1998
20.74,6547,,CRI,Costa Rica,1999
20.24,6547,,CRI,Costa Rica,2000
19.41,6547,,CRI,Costa Rica,2001
18.19,6547,,CRI,Costa Rica,2002
17.57,6547,,CRI,Costa Rica,2003
17.14,6547,,CRI,Costa Rica,2004
17.25,6547,,CRI,Costa Rica,2005
16.43,6547,,CRI,Costa Rica,2006
16.6,6547,,CRI,Costa Rica,2007
16.81,6547,,CRI,Costa Rica,2008
16.52,6547,,CRI,Costa Rica,2009
15.41,6547,,CRI,Costa Rica,2010
15.76,6547,,CRI,Costa Rica,2011
15.46,6547,,CRI,Costa Rica,2012
14.77,6547,,CRI,Costa Rica,2013
14.85,6547,,CRI,Costa Rica,2014
14.7,6547,,CRI,Costa Rica,2015
14.18,6547,,CRI,Costa Rica,2016
13.81,6547,,CRI,Costa Rica,2017
13.62,6547,,CRI,Costa Rica,2018
12.66,6547,,CRI,Costa Rica,2019
11.37,6547,,CRI,Costa Rica,2020
10.54,6547,,CRI,Costa Rica,2021
10.32,6547,,CRI,Costa Rica,2022
10.18,6547,,CRI,Costa Rica,2023
9.99,6547,,CRI,Costa Rica,2024
9.82,6547,,CRI,Costa Rica,2025
9.7,6547,,CRI,Costa Rica,2026
9.6,6547,,CRI,Costa Rica,2027
9.48,6547,,CRI,Costa Rica,2028
9.4,6547,,CRI,Costa Rica,2029
9.31,6547,,CRI,Costa Rica,2030
9.25,6547,,CRI,Costa Rica,2031
9.2,6547,,CRI,Costa Rica,2032
9.14,6547,,CRI,Costa Rica,2033
9.06,6547,,CRI,Costa Rica,2034
9.0,6547,,CRI,Costa Rica,2035
8.94,6547,,CRI,Costa Rica,2036
8.88,6547,,CRI,Costa Rica,2037
8.81,6547,,CRI,Costa Rica,2038
8.73,6547,,CRI,Costa Rica,2039
8.64,6547,,CRI,Costa Rica,2040
8.57,6547,,CRI,Costa Rica,2041
8.49,6547,,CRI,Costa Rica,2042
8.4,6547,,CRI,Costa Rica,2043
8.3,6547,,CRI,Costa Rica,2044
8.2,6547,,CRI,Costa Rica,2045
8.09,6547,,CRI,Costa Rica,2046
7.98,6547,,CRI,Costa Rica,2047
7.87,6547,,CRI,Costa Rica,2048
7.76,6547,,CRI,Costa Rica,2049
7.63,6547,,CRI,Costa Rica,2050
7.52,6547,,CRI,Costa Rica,2051
7.4,6547,,CRI,Costa Rica,2052
7.28,6547,,CRI,Costa Rica,2053
7.18,6547,,CRI,Costa Rica,2054
7.08,6547,,CRI,Costa Rica,2055
6.98,6547,,CRI,Costa Rica,2056
6.91,6547,,CRI,Costa Rica,2057
6.83,6547,,CRI,Costa Rica,2058
6.77,6547,,CRI,Costa Rica,2059
6.72,6547,,CRI,Costa Rica,2060
6.68,6547,,CRI,Costa Rica,2061
6.67,6547,,CRI,Costa Rica,2062
6.65,6547,,CRI,Costa Rica,2063
6.64,6547,,CRI,Costa Rica,2064
6.64,6547,,CRI,Costa Rica,2065
6.64,6547,,CRI,Costa Rica,2066
6.65,6547,,CRI,Costa Rica,2067
6.65,6547,,CRI,Costa Rica,2068
6.66,6547,,CRI,Costa Rica,2069
6.66,6547,,CRI,Costa Rica,2070
6.66,6547,,CRI,Costa Rica,2071
6.66,6547,,CRI,Costa Rica,2072
6.65,6547,,CRI,Costa Rica,2073
6.64,6547,,CRI,Costa Rica,2074
6.64,6547,,CRI,Costa Rica,2075
6.64,6547,,CRI,Costa Rica,2076
6.62,6547,,CRI,Costa Rica,2077
6.6,6547,,CRI,Costa Rica,2078
6.57,6547,,CRI,Costa Rica,2079
6.55,6547,,CRI,Costa Rica,2080
6.52,6547,,CRI,Costa Rica,2081
6.49,6547,,CRI,Costa Rica,2082
6.47,6547,,CRI,Costa Rica,2083
6.44,6547,,CRI,Costa Rica,2084
6.41,6547,,CRI,Costa Rica,2085
6.39,6547,,CRI,Costa Rica,2086
6.37,6547,,CRI,Costa Rica,2087
6.36,6547,,CRI,Costa Rica,2088
6.34,6547,,CRI,Costa Rica,2089
6.33,6547,,CRI,Costa Rica,2090
6.33,6547,,CRI,Costa Rica,2091
6.32,6547,,CRI,Costa Rica,2092
6.33,6547,,CRI,Costa Rica,2093
6.34,6547,,CRI,Costa Rica,2094
6.35,6547,,CRI,Costa Rica,2095
6.36,6547,,CRI,Costa Rica,2096
6.38,6547,,CRI,Costa Rica,2097
6.4,6547,,CRI,Costa Rica,2098
6.42,6547,,CRI,Costa Rica,2099
6.44,6547,,CRI,Costa Rica,2100
32.06,6547,,CUB,Cuba,1950
31.37,6547,,CUB,Cuba,1951
31.25,6547,,CUB,Cuba,1952
31.22,6547,,CUB,Cuba,1953
31.2,6547,,CUB,Cuba,1954
31.11,6547,,CUB,Cuba,1955
31.08,6547,,CUB,Cuba,1956
31.07,6547,,CUB,Cuba,1957
31.16,6547,,CUB,Cuba,1958
31.88,6547,,CUB,Cuba,1959
32.79,6547,,CUB,Cuba,1960
33.67,6547,,CUB,Cuba,1961
34.62,6547,,CUB,Cuba,1962
35.37,6547,,CUB,Cuba,1963
34.86,6547,,CUB,Cuba,1964
34.4,6547,,CUB,Cuba,1965
33.4,6547,,CUB,Cuba,1966
32.47,6547,,CUB,Cuba,1967
31.61,6547,,CUB,Cuba,1968
31.01,6547,,CUB,Cuba,1969
29.9,6547,,CUB,Cuba,1970
28.55,6547,,CUB,Cuba,1971
27.23,6547,,CUB,Cuba,1972
25.76,6547,,CUB,Cuba,1973
24.08,6547,,CUB,Cuba,1974
21.65,6547,,CUB,Cuba,1975
19.37,6547,,CUB,Cuba,1976
17.29,6547,,CUB,Cuba,1977
15.13,6547,,CUB,Cuba,1978
14.57,6547,,CUB,Cuba,1979
13.89,6547,,CUB,Cuba,1980
13.9,6547,,CUB,Cuba,1981
15.93,6547,,CUB,Cuba,1982
16.5,6547,,CUB,Cuba,1983
16.53,6547,,CUB,Cuba,1984
16.74,6547,,CUB,Cuba,1985
16.99,6547,,CUB,Cuba,1986
17.34,6547,,CUB,Cuba,1987
17.97,6547,,CUB,Cuba,1988
17.85,6547,,CUB,Cuba,1989
17.55,6547,,CUB,Cuba,1990
16.07,6547,,CUB,Cuba,1991
14.99,6547,,CUB,Cuba,1992
14.13,6547,,CUB,Cuba,1993
13.65,6547,,CUB,Cuba,1994
13.49,6547,,CUB,Cuba,1995
12.97,6547,,CUB,Cuba,1996
13.79,6547,,CUB,Cuba,1997
13.67,6547,,CUB,Cuba,1998
13.47,6547,,CUB,Cuba,1999
12.86,6547,,CUB,Cuba,2000
12.42,6547,,CUB,Cuba,2001
12.53,6547,,CUB,Cuba,2002
12.11,6547,,CUB,Cuba,2003
11.26,6547,,CUB,Cuba,2004
10.62,6547,,CUB,Cuba,2005
9.87,6547,,CUB,Cuba,2006
10.02,6547,,CUB,Cuba,2007
10.91,6547,,CUB,Cuba,2008
11.54,6547,,CUB,Cuba,2009
11.43,6547,,CUB,Cuba,2010
11.77,6547,,CUB,Cuba,2011
11.24,6547,,CUB,Cuba,2012
11.16,6547,,CUB,Cuba,2013
10.87,6547,,CUB,Cuba,2014
10.94,6547,,CUB,Cuba,2015
10.3,6547,,CUB,Cuba,2016
10.12,6547,,CUB,Cuba,2017
10.17,6547,,CUB,Cuba,2018
9.67,6547,,CUB,Cuba,2019
9.26,6547,,CUB,Cuba,2020
8.81,6547,,CUB,Cuba,2021
8.66,6547,,CUB,Cuba,2022
8.71,6547,,CUB,Cuba,2023
8.62,6547,,CUB,Cuba,2024
8.55,6547,,CUB,Cuba,2025
8.47,6547,,CUB,Cuba,2026
8.41,6547,,CUB,Cuba,2027
8.37,6547,,CUB,Cuba,2028
8.32,6547,,CUB,Cuba,2029
8.28,6547,,CUB,Cuba,2030
8.24,6547,,CUB,Cuba,2031
8.21,6547,,CUB,Cuba,2032
8.17,6547,,CUB,Cuba,2033
8.14,6547,,CUB,Cuba,2034
8.1,6547,,CUB,Cuba,2035
8.04,6547,,CUB,Cuba,2036
7.99,6547,,CUB,Cuba,2037
7.93,6547,,CUB,Cuba,2038
7.86,6547,,CUB,Cuba,2039
7.77,6547,,CUB,Cuba,2040
7.69,6547,,CUB,Cuba,2041
7.62,6547,,CUB,Cuba,2042
7.56,6547,,CUB,Cuba,2043
7.5,6547,,CUB,Cuba,2044
7.44,6547,,CUB,Cuba,2045
7.38,6547,,CUB,Cuba,2046
7.32,6547,,CUB,Cuba,2047
7.28,6547,,CUB,Cuba,2048
7.23,6547,,CUB,Cuba,2049
7.18,6547,,CUB,Cuba,2050
7.15,6547,,CUB,Cuba,2051
7.11,6547,,CUB,Cuba,2052
7.07,6547,,CUB,Cuba,2053
7.05,6547,,CUB,Cuba,2054
7.03,6547,,CUB,Cuba,2055
7.02,6547,,CUB,Cuba,2056
7.01,6547,,CUB,Cuba,2057
6.99,6547,,CUB,Cuba,2058
6.98,6547,,CUB,Cuba,2059
6.98,6547,,CUB,Cuba,2060
7.0,6547,,CUB,Cuba,2061
7.0,6547,,CUB,Cuba,2062
7.01,6547,,CUB,Cuba,2063
7.01,6547,,CUB,Cuba,2064
7.01,6547,,CUB,Cuba,2065
7.02,6547,,CUB,Cuba,2066
7.01,6547,,CUB,Cuba,2067
7.0,6547,,CUB,Cuba,2068
6.99,6547,,CUB,Cuba,2069
6.99,6547,,CUB,Cuba,2070
6.98,6547,,CUB,Cuba,2071
6.97,6547,,CUB,Cuba,2072
6.96,6547,,CUB,Cuba,2073
6.94,6547,,CUB,Cuba,2074
6.93,6547,,CUB,Cuba,2075
6.91,6547,,CUB,Cuba,2076
6.9,6547,,CUB,Cuba,2077
6.88,6547,,CUB,Cuba,2078
6.87,6547,,CUB,Cuba,2079
6.85,6547,,CUB,Cuba,2080
6.84,6547,,CUB,Cuba,2081
6.83,6547,,CUB,Cuba,2082
6.82,6547,,CUB,Cuba,2083
6.82,6547,,CUB,Cuba,2084
6.81,6547,,CUB,Cuba,2085
6.8,6547,,CUB,Cuba,2086
6.8,6547,,CUB,Cuba,2087
6.8,6547,,CUB,Cuba,2088
6.81,6547,,CUB,Cuba,2089
6.81,6547,,CUB,Cuba,2090
6.82,6547,,CUB,Cuba,2091
6.82,6547,,CUB,Cuba,2092
6.84,6547,,CUB,Cuba,2093
6.85,6547,,CUB,Cuba,2094
6.85,6547,,CUB,Cuba,2095
6.86,6547,,CUB,Cuba,2096
6.87,6547,,CUB,Cuba,2097
6.88,6547,,CUB,Cuba,2098
6.88,6547,,CUB,Cuba,2099
6.89,6547,,CUB,Cuba,2100
36.97,6547,,CUW,Curaçao,1950
36.91,6547,,CUW,Curaçao,1951
36.85,6547,,CUW,Curaçao,1952
36.72,6547,,CUW,Curaçao,1953
36.65,6547,,CUW,Curaçao,1954
36.58,6547,,CUW,Curaçao,1955
36.26,6547,,CUW,Curaçao,1956
35.98,6547,,CUW,Curaçao,1957
35.64,6547,,CUW,Curaçao,1958
35.15,6547,,CUW,Curaçao,1959
34.73,6547,,CUW,Curaçao,1960
33.99,6547,,CUW,Curaçao,1961
33.23,6547,,CUW,Curaçao,1962
32.49,6547,,CUW,Curaçao,1963
31.69,6547,,CUW,Curaçao,1964
30.9,6547,,CUW,Curaçao,1965
29.86,6547,,CUW,Curaçao,1966
28.82,6547,,CUW,Curaçao,1967
27.58,6547,,CUW,Curaçao,1968
26.37,6547,,CUW,Curaçao,1969
25.18,6547,,CUW,Curaçao,1970
23.93,6547,,CUW,Curaçao,1971
22.86,6547,,CUW,Curaçao,1972
22.46,6547,,CUW,Curaçao,1973
22.11,6547,,CUW,Curaçao,1974
21.66,6547,,CUW,Curaçao,1975
21.21,6547,,CUW,Curaçao,1976
20.89,6547,,CUW,Curaçao,1977
20.6,6547,,CUW,Curaçao,1978
20.4,6547,,CUW,Curaçao,1979
20.41,6547,,CUW,Curaçao,1980
20.53,6547,,CUW,Curaçao,1981
20.68,6547,,CUW,Curaçao,1982
20.86,6547,,CUW,Curaçao,1983
20.95,6547,,CUW,Curaçao,1984
21.01,6547,,CUW,Curaçao,1985
20.95,6547,,CUW,Curaçao,1986
20.83,6547,,CUW,Curaçao,1987
20.73,6547,,CUW,Curaçao,1988
20.59,6547,,CUW,Curaçao,1989
20.55,6547,,CUW,Curaçao,1990
20.75,6547,,CUW,Curaçao,1991
20.8,6547,,CUW,Curaçao,1992
20.27,6547,,CUW,Curaçao,1993
19.71,6547,,CUW,Curaçao,1994
19.16,6547,,CUW,Curaçao,1995
18.57,6547,,CUW,Curaçao,1996
17.88,6547,,CUW,Curaçao,1997
17.1,6547,,CUW,Curaçao,1998
16.49,6547,,CUW,Curaçao,1999
16.48,6547,,CUW,Curaçao,2000
16.37,6547,,CUW,Curaçao,2001
15.25,6547,,CUW,Curaçao,2002
14.45,6547,,CUW,Curaçao,2003
13.79,6547,,CUW,Curaçao,2004
13.39,6547,,CUW,Curaçao,2005
13.0,6547,,CUW,Curaçao,2006
12.57,6547,,CUW,Curaçao,2007
12.21,6547,,CUW,Curaçao,2008
12.22,6547,,CUW,Curaçao,2009
14.06,6547,,CUW,Curaçao,2010
13.36,6547,,CUW,Curaçao,2011
14.06,6547,,CUW,Curaçao,2012
13.44,6547,,CUW,Curaçao,2013
12.78,6547,,CUW,Curaçao,2014
12.12,6547,,CUW,Curaçao,2015
10.86,6547,,CUW,Curaçao,2016
9.33,6547,,CUW,Curaçao,2017
8.93,6547,,CUW,Curaçao,2018
8.45,6547,,CUW,Curaçao,2019
7.5,6547,,CUW,Curaçao,2020
7.43,6547,,CUW,Curaçao,2021
7.47,6547,,CUW,Curaçao,2022
7.52,6547,,CUW,Curaçao,2023
7.54,6547,,CUW,Curaçao,2024
7.54,6547,,CUW,Curaçao,2025
7.55,6547,,CUW,Curaçao,2026
7.56,6547,,CUW,Curaçao,2027
7.56,6547,,CUW,Curaçao,2028
7.56,6547,,CUW,Curaçao,2029
7.55,6547,,CUW,Curaçao,2030
7.53,6547,,CUW,Curaçao,2031
7.5,6547,,CUW,Curaçao,2032
7.45,6547,,CUW,Curaçao,2033
7.39,6547,,CUW,Curaçao,2034
7.34,6547,,CUW,Curaçao,2035
7.29,6547,,CUW,Curaçao,2036
7.26,6547,,CUW,Curaçao,2037
7.23,6547,,CUW,Curaçao,2038
7.21,6547,,CUW,Curaçao,2039
7.2,6547,,CUW,Curaçao,2040
7.2,6547,,CUW,Curaçao,2041
7.2,6547,,CUW,Curaçao,2042
7.21,6547,,CUW,Curaçao,2043
7.2,6547,,CUW,Curaçao,2044
7.18,6547,,CUW,Curaçao,2045
7.15,6547,,CUW,Curaçao,2046
7.08,6547,,CUW,Curaçao,2047
6.98,6547,,CUW,Curaçao,2048
6.87,6547,,CUW,Curaçao,2049
6.74,6547,,CUW,Curaçao,2050
6.62,6547,,CUW,Curaçao,2051
6.48,6547,,CUW,Curaçao,2052
6.36,6547,,CUW,Curaçao,2053
6.24,6547,,CUW,Curaçao,2054
6.14,6547,,CUW,Curaçao,2055
6.07,6547,,CUW,Curaçao,2056
6.01,6547,,CUW,Curaçao,2057
5.97,6547,,CUW,Curaçao,2058
5.97,6547,,CUW,Curaçao,2059
5.97,6547,,CUW,Curaçao,2060
5.99,6547,,CUW,Curaçao,2061
6.0,6547,,CUW,Curaçao,2062
6.02,6547,,CUW,Curaçao,2063
6.04,6547,,CUW,Curaçao,2064
6.07,6547,,CUW,Curaçao,2065
6.1,6547,,CUW,Curaçao,2066
6.11,6547,,CUW,Curaçao,2067
6.12,6547,,CUW,Curaçao,2068
6.14,6547,,CUW,Curaçao,2069
6.14,6547,,CUW,Curaçao,2070
6.16,6547,,CUW,Curaçao,2071
6.17,6547,,CUW,Curaçao,2072
6.18,6547,,CUW,Curaçao,2073
6.18,6547,,CUW,Curaçao,2074
6.19,6547,,CUW,Curaçao,2075
6.2,6547,,CUW,Curaçao,2076
6.21,6547,,CUW,Curaçao,2077
6.21,6547,,CUW,Curaçao,2078
6.2,6547,,CUW,Curaçao,2079
6.2,6547,,CUW,Curaçao,2080
6.18,6547,,CUW,Curaçao,2081
6.16,6547,,CUW,Curaçao,2082
6.13,6547,,CUW,Curaçao,2083
6.1,6547,,CUW,Curaçao,2084
6.07,6547,,CUW,Curaçao,2085
6.03,6547,,CUW,Curaçao,2086
6.0,6547,,CUW,Curaçao,2087
5.97,6547,,CUW,Curaçao,2088
5.96,6547,,CUW,Curaçao,2089
5.94,6547,,CUW,Curaçao,2090
5.94,6547,,CUW,Curaçao,2091
5.95,6547,,CUW,Curaçao,2092
5.96,6547,,CUW,Curaçao,2093
5.97,6547,,CUW,Curaçao,2094
6.0,6547,,CUW,Curaçao,2095
6.03,6547,,CUW,Curaçao,2096
6.05,6547,,CUW,Curaçao,2097
6.08,6547,,CUW,Curaçao,2098
6.1,6547,,CUW,Curaçao,2099
6.14,6547,,CUW,Curaçao,2100
34.49,6547,,DMA,Dominica,1950
34.77,6547,,DMA,Dominica,1951
35.24,6547,,DMA,Dominica,1952
35.76,6547,,DMA,Dominica,1953
36.47,6547,,DMA,Dominica,1954
37.1,6547,,DMA,Dominica,1955
38.02,6547,,DMA,Dominica,1956
39.02,6547,,DMA,Dominica,1957
39.74,6547,,DMA,Dominica,1958
38.65,6547,,DMA,Dominica,1959
45.71,6547,,DMA,Dominica,1960
35.09,6547,,DMA,Dominica,1961
34.22,6547,,DMA,Dominica,1962
34.18,6547,,DMA,Dominica,1963
31.37,6547,,DMA,Dominica,1964
30.66,6547,,DMA,Dominica,1965
36.3,6547,,DMA,Dominica,1966
31.65,6547,,DMA,Dominica,1967
30.28,6547,,DMA,Dominica,1968
32.94,6547,,DMA,Dominica,1969
30.85,6547,,DMA,Dominica,1970
29.38,6547,,DMA,Dominica,1971
27.99,6547,,DMA,Dominica,1972
26.5,6547,,DMA,Dominica,1973
25.22,6547,,DMA,Dominica,1974
23.9,6547,,DMA,Dominica,1975
22.8,6547,,DMA,Dominica,1976
22.09,6547,,DMA,Dominica,1977
21.59,6547,,DMA,Dominica,1978
21.36,6547,,DMA,Dominica,1979
21.4,6547,,DMA,Dominica,1980
21.74,6547,,DMA,Dominica,1981
22.52,6547,,DMA,Dominica,1982
24.58,6547,,DMA,Dominica,1983
23.29,6547,,DMA,Dominica,1984
23.85,6547,,DMA,Dominica,1985
24.4,6547,,DMA,Dominica,1986
23.37,6547,,DMA,Dominica,1987
25.15,6547,,DMA,Dominica,1988
24.51,6547,,DMA,Dominica,1989
24.24,6547,,DMA,Dominica,1990
24.6,6547,,DMA,Dominica,1991
26.14,6547,,DMA,Dominica,1992
24.83,6547,,DMA,Dominica,1993
23.01,6547,,DMA,Dominica,1994
21.29,6547,,DMA,Dominica,1995
19.88,6547,,DMA,Dominica,1996
18.69,6547,,DMA,Dominica,1997
18.01,6547,,DMA,Dominica,1998
19.46,6547,,DMA,Dominica,1999
17.71,6547,,DMA,Dominica,2000
18.85,6547,,DMA,Dominica,2001
16.87,6547,,DMA,Dominica,2002
16.13,6547,,DMA,Dominica,2003
15.81,6547,,DMA,Dominica,2004
15.62,6547,,DMA,Dominica,2005
15.95,6547,,DMA,Dominica,2006
15.45,6547,,DMA,Dominica,2007
14.9,6547,,DMA,Dominica,2008
14.38,6547,,DMA,Dominica,2009
14.01,6547,,DMA,Dominica,2010
13.68,6547,,DMA,Dominica,2011
13.52,6547,,DMA,Dominica,2012
13.37,6547,,DMA,Dominica,2013
13.09,6547,,DMA,Dominica,2014
13.45,6547,,DMA,Dominica,2015
13.17,6547,,DMA,Dominica,2016
13.13,6547,,DMA,Dominica,2017
13.19,6547,,DMA,Dominica,2018
13.27,6547,,DMA,Dominica,2019
13.3,6547,,DMA,Dominica,2020
13.33,6547,,DMA,Dominica,2021
13.28,6547,,DMA,Dominica,2022
13.19,6547,,DMA,Dominica,2023
13.1,6547,,DMA,Dominica,2024
13.01,6547,,DMA,Dominica,2025
12.88,6547,,DMA,Dominica,2026
12.78,6547,,DMA,Dominica,2027
12.54,6547,,DMA,Dominica,2028
12.32,6547,,DMA,Dominica,2029
12.04,6547,,DMA,Dominica,2030
11.8,6547,,DMA,Dominica,2031
11.57,6547,,DMA,Dominica,2032
11.33,6547,,DMA,Dominica,2033
11.16,6547,,DMA,Dominica,2034
10.88,6547,,DMA,Dominica,2035
10.66,6547,,DMA,Dominica,2036
10.5,6547,,DMA,Dominica,2037
10.26,6547,,DMA,Dominica,2038
10.07,6547,,DMA,Dominica,2039
9.92,6547,,DMA,Dominica,2040
9.83,6547,,DMA,Dominica,2041
9.71,6547,,DMA,Dominica,2042
9.61,6547,,DMA,Dominica,2043
9.5,6547,,DMA,Dominica,2044
9.41,6547,,DMA,Dominica,2045
9.37,6547,,DMA,Dominica,2046
9.35,6547,,DMA,Dominica,2047
9.33,6547,,DMA,Dominica,2048
9.32,6547,,DMA,Dominica,2049
9.31,6547,,DMA,Dominica,2050
9.29,6547,,DMA,Dominica,2051
9.29,6547,,DMA,Dominica,2052
9.27,6547,,DMA,Dominica,2053
9.23,6547,,DMA,Dominica,2054
9.22,6547,,DMA,Dominica,2055
9.18,6547,,DMA,Dominica,2056
9.13,6547,,DMA,Dominica,2057
9.1,6547,,DMA,Dominica,2058
9.02,6547,,DMA,Dominica,2059
8.97,6547,,DMA,Dominica,2060
8.89,6547,,DMA,Dominica,2061
8.8,6547,,DMA,Dominica,2062
8.72,6547,,DMA,Dominica,2063
8.62,6547,,DMA,Dominica,2064
8.55,6547,,DMA,Dominica,2065
8.47,6547,,DMA,Dominica,2066
8.38,6547,,DMA,Dominica,2067
8.32,6547,,DMA,Dominica,2068
8.29,6547,,DMA,Dominica,2069
8.22,6547,,DMA,Dominica,2070
8.12,6547,,DMA,Dominica,2071
8.04,6547,,DMA,Dominica,2072
8.03,6547,,DMA,Dominica,2073
8.0,6547,,DMA,Dominica,2074
7.98,6547,,DMA,Dominica,2075
7.94,6547,,DMA,Dominica,2076
7.93,6547,,DMA,Dominica,2077
7.9,6547,,DMA,Dominica,2078
7.92,6547,,DMA,Dominica,2079
7.93,6547,,DMA,Dominica,2080
7.98,6547,,DMA,Dominica,2081
7.95,6547,,DMA,Dominica,2082
8.02,6547,,DMA,Dominica,2083
8.02,6547,,DMA,Dominica,2084
8.02,6547,,DMA,Dominica,2085
8.04,6547,,DMA,Dominica,2086
8.02,6547,,DMA,Dominica,2087
8.06,6547,,DMA,Dominica,2088
8.04,6547,,DMA,Dominica,2089
8.01,6547,,DMA,Dominica,2090
7.99,6547,,DMA,Dominica,2091
8.0,6547,,DMA,Dominica,2092
7.97,6547,,DMA,Dominica,2093
7.95,6547,,DMA,Dominica,2094
7.93,6547,,DMA,Dominica,2095
7.91,6547,,DMA,Dominica,2096
7.83,6547,,DMA,Dominica,2097
7.8,6547,,DMA,Dominica,2098
7.75,6547,,DMA,Dominica,2099
7.73,6547,,DMA,Dominica,2100
45.04,6547,,ECU,Ecuador,1950
44.94,6547,,ECU,Ecuador,1951
44.87,6547,,ECU,Ecuador,1952
44.78,6547,,ECU,Ecuador,1953
44.66,6547,,ECU,Ecuador,1954
44.52,6547,,ECU,Ecuador,1955
44.37,6547,,ECU,Ecuador,1956
44.21,6547,,ECU,Ecuador,1957
44.04,6547,,ECU,Ecuador,1958
43.87,6547,,ECU,Ecuador,1959
43.71,6547,,ECU,Ecuador,1960
43.55,6547,,ECU,Ecuador,1961
43.39,6547,,ECU,Ecuador,1962
43.23,6547,,ECU,Ecuador,1963
43.06,6547,,ECU,Ecuador,1964
42.87,6547,,ECU,Ecuador,1965
42.63,6547,,ECU,Ecuador,1966
42.37,6547,,ECU,Ecuador,1967
42.05,6547,,ECU,Ecuador,1968
41.67,6547,,ECU,Ecuador,1969
41.22,6547,,ECU,Ecuador,1970
40.7,6547,,ECU,Ecuador,1971
40.14,6547,,ECU,Ecuador,1972
39.52,6547,,ECU,Ecuador,1973
38.87,6547,,ECU,Ecuador,1974
38.22,6547,,ECU,Ecuador,1975
37.57,6547,,ECU,Ecuador,1976
36.94,6547,,ECU,Ecuador,1977
36.31,6547,,ECU,Ecuador,1978
35.73,6547,,ECU,Ecuador,1979
35.2,6547,,ECU,Ecuador,1980
34.67,6547,,ECU,Ecuador,1981
34.11,6547,,ECU,Ecuador,1982
33.63,6547,,ECU,Ecuador,1983
33.25,6547,,ECU,Ecuador,1984
32.35,6547,,ECU,Ecuador,1985
31.53,6547,,ECU,Ecuador,1986
30.78,6547,,ECU,Ecuador,1987
30.37,6547,,ECU,Ecuador,1988
30.21,6547,,ECU,Ecuador,1989
29.92,6547,,ECU,Ecuador,1990
29.71,6547,,ECU,Ecuador,1991
29.29,6547,,ECU,Ecuador,1992
28.71,6547,,ECU,Ecuador,1993
28.18,6547,,ECU,Ecuador,1994
27.89,6547,,ECU,Ecuador,1995
27.66,6547,,ECU,Ecuador,1996
27.11,6547,,ECU,Ecuador,1997
26.62,6547,,ECU,Ecuador,1998
26.14,6547,,ECU,Ecuador,1999
25.64,6547,,ECU,Ecuador,2000
25.14,6547,,ECU,Ecuador,2001
24.66,6547,,ECU,Ecuador,2002
24.18,6547,,ECU,Ecuador,2003
23.73,6547,,ECU,Ecuador,2004
23.32,6547,,ECU,Ecuador,2005
22.97,6547,,ECU,Ecuador,2006
22.6,6547,,ECU,Ecuador,2007
22.5,6547,,ECU,Ecuador,2008
22.43,6547,,ECU,Ecuador,2009
21.89,6547,,ECU,Ecuador,2010
21.78,6547,,ECU,Ecuador,2011
20.94,6547,,ECU,Ecuador,2012
19.66,6547,,ECU,Ecuador,2013
18.9,6547,,ECU,Ecuador,2014
18.36,6547,,ECU,Ecuador,2015
17.62,6547,,ECU,Ecuador,2016
17.68,6547,,ECU,Ecuador,2017
17.52,6547,,ECU,Ecuador,2018
16.92,6547,,ECU,Ecuador,2019
16.39,6547,,ECU,Ecuador,2020
15.88,6547,,ECU,Ecuador,2021
15.42,6547,,ECU,Ecuador,2022
15.03,6547,,ECU,Ecuador,2023
14.82,6547,,ECU,Ecuador,2024
14.63,6547,,ECU,Ecuador,2025
14.48,6547,,ECU,Ecuador,2026
14.33,6547,,ECU,Ecuador,2027
14.19,6547,,ECU,Ecuador,2028
14.04,6547,,ECU,Ecuador,2029
13.89,6547,,ECU,Ecuador,2030
13.73,6547,,ECU,Ecuador,2031
13.55,6547,,ECU,Ecuador,2032
13.39,6547,,ECU,Ecuador,2033
13.22,6547,,ECU,Ecuador,2034
13.06,6547,,ECU,Ecuador,2035
12.91,6547,,ECU,Ecuador,2036
12.76,6547,,ECU,Ecuador,2037
12.6,6547,,ECU,Ecuador,2038
12.42,6547,,ECU,Ecuador,2039
12.26,6547,,ECU,Ecuador,2040
12.08,6547,,ECU,Ecuador,2041
11.91,6547,,ECU,Ecuador,2042
11.74,6547,,ECU,Ecuador,2043
11.58,6547,,ECU,Ecuador,2044
11.42,6547,,ECU,Ecuador,2045
11.26,6547,,ECU,Ecuador,2046
11.11,6547,,ECU,Ecuador,2047
10.96,6547,,ECU,Ecuador,2048
10.81,6547,,ECU,Ecuador,2049
10.67,6547,,ECU,Ecuador,2050
10.52,6547,,ECU,Ecuador,2051
10.39,6547,,ECU,Ecuador,2052
10.27,6547,,ECU,Ecuador,2053
10.17,6547,,ECU,Ecuador,2054
10.07,6547,,ECU,Ecuador,2055
9.98,6547,,ECU,Ecuador,2056
9.89,6547,,ECU,Ecuador,2057
9.8,6547,,ECU,Ecuador,2058
